assay_type,canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,type,units,value,query_label,query_standard_type,units_hint,dataset
A,CC(C)N1C2CCC1CC(c1cc(-c3ccc(F)cc3Cl)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c1)C2,CHEMBL380806,Vdss,L.kg-1,5.23,Vdss,L/kg,5.23,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN1C2CCC1CC(c1cc(-c3ccc(F)cc3Cl)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c1)C2,CHEMBL200093,Vdss,L.kg-1,6.87,Vdss,L/kg,6.87,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=c1ccc2c(-c3ccc(F)cc3Cl)cc(C3CC4CCC(C3)N4)cc2n1-c1c(Cl)cccc1Cl,CHEMBL199701,Vdss,L.kg-1,6.2,Vdss,L/kg,6.2,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(C)N1CCC(c2cc(-c3ccc(F)cc3Cl)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c2)CC1,CHEMBL381632,Vdss,L.kg-1,23.8,Vdss,L/kg,23.8,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(C)N1CCC(c2cc3c(ccc(=O)n3-c3c(Cl)cccc3Cl)c(-c3ccc(F)cc3F)n2)CC1,CHEMBL199625,Vdss,L.kg-1,23.75,Vdss,L/kg,23.75,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(C)N1CCC(c2cc(-c3ccc(F)cc3F)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c2)CC1,CHEMBL199679,Vdss,L.kg-1,8.99,Vdss,L/kg,8.99,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(C)N1CCC(c2cc(-c3ccc(F)cc3Cl)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c2)CC1,CHEMBL381632,Vdss,L.kg-1,52.8,Vdss,L/kg,52.8,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(C)N1CCC(c2cc3c(ccc(=O)n3-c3c(Cl)cccc3Cl)c(-c3ccc(F)cc3F)n2)CC1,CHEMBL199625,Vdss,L.kg-1,21.65,Vdss,L/kg,21.65,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(C)N1CCC(c2cc3c(ccc(=O)n3-c3c(Cl)cccc3Cl)c(-c3ccc(F)cc3Cl)n2)CC1,CHEMBL199291,Vdss,L.kg-1,22.1,Vdss,L/kg,22.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(C)N1CCC(c2cc(-c3ccc(F)cc3Cl)c3ccc(=O)n(-c4c(F)cccc4F)c3c2)CC1,CHEMBL199484,Vdss,L.kg-1,28.65,Vdss,L/kg,28.65,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(C)N1CCC(c2cc(-c3ccc(F)cc3F)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c2)CC1,CHEMBL199679,Vdss,L.kg-1,26.25,Vdss,L/kg,26.25,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(C)N1CCC(c2cc3c(ccc(=O)n3-c3c(Cl)cccc3Cl)c(-c3ccccc3Cl)n2)CC1,CHEMBL424666,Vdss,L.kg-1,15.1,Vdss,L/kg,15.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C(C)=O)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,CHEMBL197603,Vdss,L.kg-1,10.3,Vdss,L/kg,10.3,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C(C)=O)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,CHEMBL197603,Vdss,L.kg-1,1.2,Vdss,L/kg,1.2,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN1C(=O)C(C(=O)Nc2nncs2)c2cc3occc3cc21,CHEMBL200906,Vdss,L.kg-1,0.1,Vdss,L/kg,0.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(CO)CCCCC(=O)CCCCC(C)(C)CO,CHEMBL186279,Vdss,L.kg-1,13.67,Vdss,ml/kg,13670.9,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(CO)CCCCC(=O)CCCCC(C)(C)CO,CHEMBL186279,Vdss,L.kg-1,1.533,Vdss,ml/kg,1533.2,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(CO)CCCCC(=O)CCCCC(C)(C)CO,CHEMBL186279,Vdss,L.kg-1,5.632,Vdss,ml/kg,5631.9,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(CO)CCCCC(=O)CCCCC(C)(C)CO,CHEMBL186279,Vdss,L.kg-1,2.072,Vdss,ml/kg,2072.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(CCCCC(O)CCCCC(C)(C)C(=O)O)C(=O)O,CHEMBL370989,Vdss,L.kg-1,2.072,Vdss,ml/kg,2072.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1c(Nc2ccc(Br)cc2F)c(C(=O)NOCCO)cn(C)c1=O,CHEMBL199860,Vdss,L.kg-1,1.1,Vdss,L/kg,1.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cn1cc(C(N)=O)c(Nc2ccc(Br)cc2F)c(F)c1=O,CHEMBL371693,Vdss,L.kg-1,0.8,Vdss,L/kg,0.8,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCONC(=O)c1cn(C)c(=O)c(C)c1Nc1ccc(Br)cc1F,CHEMBL203138,Vdss,L.kg-1,0.4,Vdss,L/kg,0.4,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CONC(=O)c1cn(C)c(=O)c(C)c1Nc1ccc(Br)cc1F,CHEMBL426840,Vdss,L.kg-1,0.4,Vdss,L/kg,0.4,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCONC(=O)c1cn(C)c(=O)c(F)c1Nc1ccc(Br)cc1F,CHEMBL201426,Vdss,L.kg-1,0.4,Vdss,L/kg,0.4,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCC(CC)NCCCn1c(Sc2cc(OC)ccc2I)nc2c(N)ncnc21,CHEMBL201162,Vdss,L.kg-1,2.4,Vdss,L/kg,2.4,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COc1ccc(I)c(Sc2nc3c(N)ncnc3n2CCNCC(C)(C)C)c1,CHEMBL381115,Vdss,L.kg-1,1.6,Vdss,L/kg,1.6,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COc1ccc(I)c(Sc2nc3c(N)ncnc3n2CCNCC(C)C)c1,CHEMBL201871,Vdss,L.kg-1,0.4,Vdss,L/kg,0.4,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COc1ccc(I)c(Sc2nc3c(N)ncnc3n2CCCNC(C)(C)C)c1,CHEMBL199532,Vdss,L.kg-1,24.0,Vdss,L/kg,24.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COc1ccc(I)c(Sc2nc3c(N)ncnc3n2CCCNC(C)C)c1,CHEMBL381521,Vdss,L.kg-1,22.0,Vdss,L/kg,22.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCC(C)NCCCn1c(Sc2cc(OC)ccc2I)nc2c(N)ncnc21,CHEMBL381376,Vdss,L.kg-1,3.4,Vdss,L/kg,3.4,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1nc2cc(C(C)C)c(-c3ccc(Cl)c(OCC4CC4)c3)cc2c(=O)[nH]1,CHEMBL436839,Vdss,L.kg-1,1.55,Vdss,L/kg,1.55,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C1/C(=C/c2ccc(Cl)c(Cl)c2)SC(=S)N1NS(=O)(=O)c1ccccc1,CHEMBL202580,Vdss,L.kg-1,0.09,Vdss,L/kg,0.09,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C1/C(=C/c2ccc(Cl)c(Cl)c2)SC(=S)N1NS(=O)(=O)c1cccs1,CHEMBL201550,Vdss,L.kg-1,0.7,Vdss,L/kg,0.7,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,CHEMBL201307,Vdss,L.kg-1,1.8,Vdss,L/kg,1.8,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc21,CHEMBL176058,Vdss,L.kg-1,0.44,Vdss,L/kg,0.44,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc21,CHEMBL176058,Vdss,L.kg-1,0.53,Vdss,L/kg,0.53,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc2n1CCC1CC1,CHEMBL202319,Vdss,L.kg-1,0.25,Vdss,L/kg,0.25,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc2n1CCC1CC1,CHEMBL202319,Vdss,L.kg-1,0.15,Vdss,L/kg,0.15,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc2n1CCC1CC1,CHEMBL202319,Vdss,L.kg-1,0.19,Vdss,L/kg,0.19,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1ccc2c(c1)c(O)c(C1=NS(=O)(=O)c3ccccc3N1)c(=O)n2CCC(C)C,CHEMBL201769,Vdss,L.kg-1,0.81,Vdss,L/kg,0.81,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1ccc2c(c1)c(O)c(C1=NS(=O)(=O)c3ccccc3N1)c(=O)n2CCC(C)C,CHEMBL201769,Vdss,L.kg-1,0.72,Vdss,L/kg,0.72,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1ccc2c(c1)c(O)c(C1=NS(=O)(=O)c3ccccc3N1)c(=O)n2CCC(C)C,CHEMBL201769,Vdss,L.kg-1,0.34,Vdss,L/kg,0.34,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=c1c(C2=Nc3ccccc3S(=O)(=O)N2)c(O)c2cc(F)ccc2n1CCC1CC1,CHEMBL372357,Vdss,L.kg-1,0.36,Vdss,L/kg,0.36,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=c1c(C2=Nc3ccccc3S(=O)(=O)N2)c(O)c2cc(F)ccc2n1CCC1CC1,CHEMBL372357,Vdss,L.kg-1,0.15,Vdss,L/kg,0.15,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=c1c(C2=Nc3ccccc3S(=O)(=O)N2)c(O)c2cc(F)ccc2n1CCC1CC1,CHEMBL372357,Vdss,L.kg-1,0.11,Vdss,L/kg,0.11,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(O)c1cnn2c(-c3ccc(F)c(-c4c(F)cccc4C#N)c3)cnc2n1,CHEMBL204696,Vdss,L.kg-1,1.9,Vdss,L/kg,1.9,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(O)c1cnn2c(-c3ccc(F)c(-c4ccc(F)cc4C#N)c3)cnc2n1,CHEMBL204701,Vdss,L.kg-1,3.4,Vdss,L/kg,3.4,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(O)c1cnn2c(-c3ccc(F)c(-c4c(F)cc(F)cc4C#N)c3)cnc2n1,CHEMBL202343,Vdss,L.kg-1,5.8,Vdss,L/kg,5.8,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(O)c1cnn2c(-c3ccc(F)c(-c4c(F)cccc4C#N)c3)cnc2n1,CHEMBL204696,Vdss,L.kg-1,2.1,Vdss,L/kg,2.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(O)c1cnn2c(-c3ccc(F)c(-c4c(F)cccc4C#N)c3)cnc2n1,CHEMBL204696,Vdss,L.kg-1,2.1,Vdss,L/kg,2.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=c1c2nn(-c3ccccc3Cl)c(-c3ccc(Cl)cc3)c2ncn1CC(F)(F)F,CHEMBL204188,Vdss,L.kg-1,9.2,Vdss,L/kg,9.2,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=c1c2nn(-c3ccccc3Cl)c(-c3ccc(Cl)cc3)c2ncn1CC(F)(F)F,CHEMBL204188,Vdss,L.kg-1,10.0,Vdss,L/kg,10.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1nc2c(-c3ccc(Cl)cc3)n(-c3ccccc3Cl)nc2c(=O)n1CC(F)(F)F,CHEMBL201602,Vdss,L.kg-1,7.7,Vdss,L/kg,7.7,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1nc2c(-c3ccc(Cl)cc3)n(-c3ccccc3Cl)nc2c(=O)n1CC(F)(F)F,CHEMBL201602,Vdss,L.kg-1,17.0,Vdss,L/kg,17.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1,CHEMBL203599,Vdss,L.kg-1,3.1,Vdss,L/kg,3.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1,CHEMBL203599,Vdss,L.kg-1,0.93,Vdss,L/kg,0.93,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1,CHEMBL203599,Vdss,L.kg-1,1.7,Vdss,L/kg,1.7,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COc1ccc(C(CC(=O)O)Cc2nc(CCCc3ccc4c(n3)NCCC4)no2)cn1,CHEMBL372749,Vdss,L.kg-1,0.694,Vdss,ml/kg,694.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C(O)C[C@H](Cc1nc(CCCCNc2cc(N3CCSCC3)ccn2)no1)c1ccc2c(c1)OCO2,CHEMBL434191,Vdss,L.kg-1,0.897,Vdss,ml/kg,897.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN1CCNc2nc(CCCc3noc(CC(CC(=O)O)c4ccc5c(c4)OCO5)n3)ccc21,CHEMBL379444,Vdss,L.kg-1,0.447,Vdss,ml/kg,447.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C(O)CC(Cc1nc(CCCc2ccc3c(n2)NCCC3)no1)c1cnc(C2CC2)s1,CHEMBL202564,Vdss,L.kg-1,0.497,Vdss,ml/kg,497.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C(O)C[C@H](Cc1nc(CCCc2ccc3c(n2)NCCC3)no1)c1ccc2c(c1)OCO2,CHEMBL369981,Vdss,L.kg-1,0.733,Vdss,ml/kg,733.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C(O)CC(Cc1nc(CCCc2ccc3c(n2)NCCC3)no1)c1ccc2c(c1)OCC2,CHEMBL202397,Vdss,L.kg-1,0.803,Vdss,ml/kg,803.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C(O)CC(Cc1nc(CCCc2ccc3c(n2)NCCC3)no1)c1cnc2ccccc2c1,CHEMBL372290,Vdss,L.kg-1,0.622,Vdss,ml/kg,622.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COc1cc(OC)cc(C(CC(=O)O)Cc2csc(CCCc3ccc4c(n3)NCCC4)n2)c1,CHEMBL202477,Vdss,L.kg-1,2.04,Vdss,ml/kg,2040.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C(O)CC(Cc1nc(CCCc2ccc3c(n2)NCCC3)no1)c1ccc2c(c1)OCO2,CHEMBL426114,Vdss,L.kg-1,0.733,Vdss,ml/kg,733.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COCc1ncc(C(CC(=O)O)Cc2csc(CCCc3ccc4c(n3)NCCC4)n2)s1,CHEMBL203494,Vdss,L.kg-1,2.68,Vdss,ml/kg,2680.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C(O)CC(Cc1csc(CCCc2ccc3c(n2)NCCC3)n1)c1cnc(C2CC2)s1,CHEMBL381154,Vdss,L.kg-1,1.02,Vdss,ml/kg,1020.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COc1ccc(C(CC(=O)O)Cc2csc(CCCc3ccc4c(n3)NCCC4)n2)cn1,CHEMBL202512,Vdss,L.kg-1,2.95,Vdss,ml/kg,2950.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COc1ccc(C(CC(=O)O)Cc2csc(CCCc3ccc4c(n3)NCCC4)n2)cc1F,CHEMBL202054,Vdss,L.kg-1,1.29,Vdss,ml/kg,1290.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C(O)CC(Cc1csc(CCCc2ccc3c(n2)NCCC3)n1)c1ccc2c(c1)OCO2,CHEMBL380687,Vdss,L.kg-1,0.897,Vdss,ml/kg,897.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Nc1nc2nc(SCc3cccc(F)c3F)nc(O)c2s1,CHEMBL370387,Vdss,L.kg-1,0.9,Vdss,L/kg,0.9,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,CHEMBL380947,Vdss,L.kg-1,1.9,Vdss,L/kg,1.9,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12,CHEMBL274737,Vdss,L.kg-1,2.2,Vdss,L/kg,2.2,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1cc(S(=O)(=O)N[C@@H](C(=O)NO)C2CCOCC2)ccc1F,CHEMBL204593,Vdss,L.kg-1,1.0,Vdss,L/kg,1.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1cc(S(=O)(=O)N[C@@H](C(=O)NO)C2CCOCC2)ccc1F,CHEMBL204593,Vdss,L.kg-1,3.9,Vdss,L/kg,3.9,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1cc(S(=O)(=O)N[C@@H](C(=O)NO)C2CCOCC2)ccc1F,CHEMBL204593,Vdss,L.kg-1,1.1,Vdss,L/kg,1.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1cc(S(=O)(=O)N[C@@H](C(=O)NO)C2CCOCC2)ccc1F,CHEMBL204593,Vdss,L.kg-1,1.5,Vdss,L/kg,1.5,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1cc(S(=O)(=O)N[C@@H](C(=O)NO)C2CCOCC2)ccc1F,CHEMBL204593,Vdss,L.kg-1,3.8,Vdss,L/kg,3.8,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1cc(S(=O)(=O)N[C@@H](C(=O)NO)C2CCOCC2)ccc1F,CHEMBL204593,Vdss,L.kg-1,2.4,Vdss,L/kg,2.4,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1cc(S(=O)(=O)N[C@@H](C(=O)NO)C2CCOCC2)ccc1F,CHEMBL204593,Vdss,L.kg-1,3.3,Vdss,L/kg,3.3,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCCNCC1,CHEMBL380648,Vdss,L.kg-1,2.1,Vdss,L/kg,2.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COc1cccc([C@@H](c2ccc3c(c2)CN(CC(=O)O)CC3)N2C[C@@H](C)N(Cc3ccccc3)C[C@@H]2C)c1,CHEMBL202478,Vdss,L.kg-1,5.4,Vdss,L/kg,5.4,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCCC[C@@H](/C=N/NC(=O)N1CCCC1)NC(=O)OC(C)(C)C,CHEMBL204103,Vdss,L.kg-1,430.0,Vdss,L/kg,430.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCCC[C@@H](/C=N/NC(=O)N1CCOCC1)NC(=O)O[C@@H](C)Cc1ccccc1,CHEMBL204605,Vdss,L.kg-1,220.0,Vdss,L/kg,220.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCCC[C@@H](/C=N/NS(=O)(=O)N(C)C)NC(=O)OC(C)(C)C,CHEMBL203501,Vdss,L.kg-1,390.0,Vdss,L/kg,390.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCCC[C@@H](/C=N/NC(=O)N1CCc2ccccc21)NC(=O)OC(C)(C)C,CHEMBL381715,Vdss,L.kg-1,540.0,Vdss,L/kg,540.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCCC[C@@H](/C=N/NC(=O)N1CCOCC1)NC(=O)OC(C)(C)C,CHEMBL205173,Vdss,L.kg-1,570.0,Vdss,L/kg,570.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,N#Cc1cnc(Nc2cc(N3CCC(N)CC3)ncn2)s1,CHEMBL427025,Vdss,L.kg-1,3.65,Vdss,L/kg,3.65,volume_distribution,VDss,(L/kg|L),ChEMBL
A,N#Cc1cnc(Nc2cc(N3CCN(CCN4CCCC4)CC3)ncn2)s1,CHEMBL380735,Vdss,L.kg-1,14.05,Vdss,L/kg,14.05,volume_distribution,VDss,(L/kg|L),ChEMBL
A,N#Cc1cnc(Nc2cc(N3CCN(CCCN4CCOCC4)CC3)ncn2)s1,CHEMBL204700,Vdss,L.kg-1,14.8,Vdss,L/kg,14.8,volume_distribution,VDss,(L/kg|L),ChEMBL
A,N#Cc1cnc(Nc2cc(N3CCN(CCN4CCOCC4)CC3)ncn2)s1,CHEMBL204446,Vdss,L.kg-1,2.4,Vdss,L/kg,2.4,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COCCN1CCN(c2cc(Nc3ncc(C#N)s3)ncn2)CC1,CHEMBL379896,Vdss,L.kg-1,1.31,Vdss,L/kg,1.31,volume_distribution,VDss,(L/kg|L),ChEMBL
A,N#Cc1cnc(Nc2cc(N3CCN(CCN4CCOCC4)CC3)ncn2)s1,CHEMBL204446,Vdss,L.kg-1,2.72,Vdss,L/kg,2.72,volume_distribution,VDss,(L/kg|L),ChEMBL
A,N#Cc1cnc(Nc2cc(N3CCN(CCN4CCOCC4)CC3)ncn2)s1,CHEMBL204446,Vdss,L.kg-1,3.32,Vdss,L/kg,3.32,volume_distribution,VDss,(L/kg|L),ChEMBL
A,N#Cc1cnc(Nc2cc(N3CCN(CCN4CCOCC4)CC3)ncn2)s1,CHEMBL204446,Vdss,L.kg-1,10.12,Vdss,L/kg,10.12,volume_distribution,VDss,(L/kg|L),ChEMBL
A,C=C[C@]12OC(=O)N(CCCCn3cnc(-c4ccc(C)nc4)c3)[C@@H]1[C@@H](C)C(=O)[C@H](C)C[C@@](C)(OC)[C@H](O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O)[C@@H](C)C(=O)[C@@H](C)C(=O)O[C@@H]2CC,CHEMBL203711,Vdss,L.kg-1,14.0,Vdss,L/kg,14.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,CHEMBL1136,Vdss,L.kg-1,5.0,Vdss,L/kg,5.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,C=C[C@]12OC(=O)N(CCCCn3cnc(-c4ccc(Cl)nc4)c3)[C@@H]1[C@@H](C)C(=O)[C@H](C)C[C@@](C)(OC)[C@H](O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O)[C@@H](C)C(=O)[C@@H](C)C(=O)O[C@@H]2CC,CHEMBL379456,Vdss,L.kg-1,12.0,Vdss,L/kg,12.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Nc1c(C(=O)c2cccc(OC[C@@H](O)CO)c2)cnn1-c1ccc(F)cc1,CHEMBL203567,Vdss,L.kg-1,1.27,Vdss,L/kg,1.27,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Nc1c(C(=O)c2cccc(OC[C@@H](O)CO)c2)cnn1-c1ccc(F)cc1,CHEMBL203567,Vdss,L.kg-1,21.4,Vdss,L/kg,21.4,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Nc1c(C(=O)c2cccc(OC[C@@H](O)CO)c2)cnn1-c1ccc(F)cc1,CHEMBL203567,Vdss,L.kg-1,2.55,Vdss,L/kg,2.55,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@H]1CCCN(S(=O)(=O)c2ccccn2)CC1=O,CHEMBL286364,Vdss,L.kg-1,1.86,Vdss,L/kg,1.86,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@H]1CCCN(S(=O)(=O)c2ccccn2)CC1=O,CHEMBL286364,Vdss,L.kg-1,0.72,Vdss,L/kg,0.72,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@H]1CC[C@@H](C)N(S(=O)(=O)c2ccccn2)CC1=O,CHEMBL203665,Vdss,L.kg-1,1.79,Vdss,L/kg,1.79,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@H]1C[C@H](C)CN(S(=O)(=O)c2ccccn2)CC1=O,CHEMBL205172,Vdss,L.kg-1,1.46,Vdss,L/kg,1.46,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@@H]1C(=O)CN(S(=O)(=O)c2ccccn2)CC[C@@H]1C,CHEMBL202668,Vdss,L.kg-1,4.7,Vdss,L/kg,4.7,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@H]1CC[C@@H](C)N(S(=O)(=O)c2ccccn2)CC1=O,CHEMBL203665,Vdss,L.kg-1,0.95,Vdss,L/kg,0.95,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(N)(=O)=O)cc21,CHEMBL383706,Vdss,L.kg-1,19.0,Vdss,L/kg,19.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(N)(=O)=O)cc21,CHEMBL383706,Vdss,L.kg-1,600.0,Vdss,L/kg,600.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,CHEMBL809,Vdss,L.kg-1,52.0,Vdss,L/kg,52.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(O)c1ccn2c(-c3ccc(F)c(-c4cccnc4)c3)cnc2n1,CHEMBL201472,Vdss,L.kg-1,1.0,Vdss,L/kg,1.0,volume_distribution,VDss,(L/kg|L),ChEMBL
