canonical_smiles,fu,vd,clearance,source,split_original,chembl_id,priority
CC(=O)Nc1ccc2[nH]c(=O)n([C@H]3CC[C@@H](C(F)(F)F)CC3)c(=O)c2c1,,,2.7,ChEMBL,,CHEMBL4554042,1
CC(=O)Nc1ccc2[nH]c(=O)n([C@H]3CC[C@H](C(C)(C)C)CC3)c(=O)c2c1,,,3.2,ChEMBL,,CHEMBL4523036,1
CC(=O)Nc1ccc2[nH]c(=O)n([C@H]3CC[C@H](C(C)C)CC3)c(=O)c2c1,0.028,,3.2,ChEMBL,,CHEMBL4441633,1
CC(=O)Nc1ccc2[nH]c(=O)n([C@H]3CC[C@H](C(F)(F)F)CC3)c(=O)c2c1,,,0.5,ChEMBL,,CHEMBL4441241,1
CC(=O)Nc1ccc2[nH]c(=O)n([C@H]3CC[C@H](OC(C)(C)C)CC3)c(=O)c2c1,,,0.5,ChEMBL,,CHEMBL4563064,1
CC(=O)Nc1ccc2[nH]c(=O)n([C@H]3CC[C@H](OC(C)C)CC3)c(=O)c2c1,,,0.5,ChEMBL,,CHEMBL4542892,1
CC(=O)Nc1ccc2[nH]c(=O)n([C@H]3CO[C@@H](C(C)(C)C)OC3)c(=O)c2c1,,,7.2,ChEMBL,,CHEMBL4475353,1
CC(=O)Nc1ccc2[nH]c(=O)n([C@H]3CO[C@H](C(C)(C)C)OC3)c(=O)c2c1,,,0.5,ChEMBL,,CHEMBL4517472,1
CC(=O)Nc1ccc2[nH]nc(Cc3ccc(-c4cnn(C)c4)cc3)c2c1,,,33.0,ChEMBL,,CHEMBL3775496,1
CC(=O)Nc1ccc2c(-c3cc(F)ccc3O)ccnc2c1O,,10.9,64.5,ChEMBL,,CHEMBL4476462,1
CC(=O)Nc1ccc2c(=O)c3cccc(F)c3oc2c1,,,42.550000000000004,ChEMBL,,CHEMBL5191500,1
CC(=O)Nc1ccc2c(N)ncc(-c3ccc(-c4cnn(C)c4)cc3)c2c1,,,20.0,ChEMBL,,CHEMBL3828310,1
CC(=O)Nc1ccc2c(c1)N(c1cc(NC3CC3)n3ncc(C#N)c3n1)CC2,0.0251,,,KEC,train,,3
CC(=O)Nc1ccc2c(c1)N(c1cc(NC3CC3)n3ncc(C#N)c3n1)CCC2,0.0262,,,KEC,train,,3
CC(=O)Nc1ccc2c(c1)N(c1cc(NC3CC3)n3ncc(C#N)c3n1)CCO2,0.0751999999999999,,,KEC,test,,3
CC(=O)Nc1ccc2c(c1)OCCc1cc(C(=O)N(C)c3ccccc3Cl)sc1-2,,,72.0,ChEMBL,,CHEMBL1796273,1
CC(=O)Nc1ccc2c(c1)c(-c1cc(NC3CC3)n3ncc(C#N)c3n1)cn2C,0.0135999999999999,,,KEC,test,,3
CC(=O)Nc1ccc2c(c1)c(-c1cc(NC3CC3)n3ncc(C#N)c3n1)cn2CCCO,0.0118999999999999,,12.3,KEC,train,,3
CC(=O)Nc1ccc2c(c1)c(-c1cc(NC3CC3)n3ncc(C#N)c3n1)cn2CCO,0.0179,,,KEC,test,,3
CC(=O)Nc1ccc2c(c1)c(-c1nc3c(-n4cc(CN(C)C)c(C)n4)ccnc3[nH]1)cn2C,,,0.017,ChEMBL,,CHEMBL4776842,1
CC(=O)Nc1ccc2c(c1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,,,36.0,ChEMBL,,CHEMBL1917436,1
CC(=O)Nc1ccc2c(c1)c1cc(NC(C)=O)ccc1n2CCNC(C)C,,,3.0,ChEMBL,,CHEMBL5401548,1
CC(=O)Nc1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,0.0139,,21.5,KEC+merged,train,,3
CC(=O)Nc1ccc2ccn(-c3cc(NC4COC4)n4ncc(C#N)c4n3)c2c1,0.1237999999999999,,21.88,KEC,train,,3
CC(=O)Nc1ccc2ccn(-c3cc(NCCCCO)n4ncc(C#N)c4n3)c2c1,0.0409,,,KEC,val,,3
CC(=O)Nc1ccc2ccn(-c3cc(NCCCN(C)C)n4ncc(C#N)c4n3)c2c1,0.1009,,,KEC,test,,3
CC(=O)Nc1ccc2ccn(-c3cc(NCCCN4CCCC4)n4ncc(C#N)c4n3)c2c1,0.0676,,,KEC,test,,3
CC(=O)Nc1ccc2ccn(-c3cc(NCCN4CCCC4)n4ncc(C#N)c4n3)c2c1,0.0556,,,KEC,train,,3
CC(=O)Nc1ccc2ccn(-c3cc(NCCN4CCOCC4)n4ncc(C#N)c4n3)c2c1,0.1118,,,KEC,train,,3
CC(=O)Nc1ccc2ccn(-c3cc(Nc4ccn(C)n4)n4ncc(C#N)c4n3)c2c1,0.0162999999999999,,42.66,KEC,train,,3
CC(=O)Nc1ccc2cncc(-c3ccc(-c4cnn(C)c4)cc3)c2c1,,,90.0,ChEMBL,,CHEMBL3827699,1
CC(=O)Nc1ccc2cncc(-c3ccc(-c4cnn(C)c4)cc3)c2n1,,,168.0,ChEMBL,,CHEMBL3827944,1
CC(=O)Nc1ccc2cnn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,0.0190999999999999,,,KEC,train,,3
CC(=O)Nc1cccc(-c2c(-c3cnn(C)c3)oc3ncnc(Oc4ccc(NC(=O)c5cccn(-c6ccc(F)cc6)c5=O)cc4)c23)c1,,,20.5,ChEMBL,,CHEMBL5505865,1
CC(=O)Nc1cccc(-c2ccc3nc(Nc4cc[nH]n4)c(-c4nc(C)nc(N)n4)n3c2)c1,,,33.33,ChEMBL,,CHEMBL2172487,1
CC(=O)Nc1cccc(-c2n[nH]c3cc(-c4cnn(C)c4)c(NC4CCCCC4)cc23)c1,,,26.0,ChEMBL,,CHEMBL2380587,1
CC(=O)Nc1cccc(-n2c(/C=C/c3ccc(C#N)cc3)nc3ccccc3c2=O)c1,,,131.0,ChEMBL,,CHEMBL3818704,1
CC(=O)Nc1cccc(-n2c(/C=C/c3ccc(F)cc3)nc3ccccc3c2=O)c1,,,88.0,ChEMBL,,CHEMBL3818158,1
CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,0.0095,13.94,,KEC,train,,3
CC(=O)Nc1cccc(/C(C)=N\NC(=O)c2ccc(CN(Cc3ccccc3)S(=O)(=O)c3ccc(Cl)cc3)cc2)c1,,,155.5,ChEMBL,,CHEMBL1085565,1
CC(=O)Nc1cccc(C2CCN(CCCn3c(-c4ccc(Cl)cc4)nc4ccccc43)CC2)c1,,6.0,28.3,ChEMBL,,CHEMBL1761103,1
CC(=O)Nc1cccc(C2CCN(CCCn3nc(-c4ccc(F)c(F)c4)c4ccccc4c3=O)CC2)c1,,19.0,50.0,ChEMBL,,CHEMBL1934835,1
CC(=O)Nc1cccc(CC2CCN(CCOc3cccc4nc(C)ccc34)CC2)c1,,1.2,47.0,ChEMBL,,CHEMBL525712,1
CC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1,,,0.5,ChEMBL,,CHEMBL1632206,1
CC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1.Cl.Cl,,,10.0,ChEMBL,,CHEMBL3216063,1
CC(=O)Nc1cccc(Cn2cc(-c3ccc4c(N)n[nH]c4c3)ccc2=O)c1,,,14.0,ChEMBL,,CHEMBL4785028,1
CC(=O)Nc1cccc(Cn2cc(-c3ccc4cn[nH]c4c3)ccc2=O)c1,,,47.0,ChEMBL,,CHEMBL4750622,1
CC(=O)Nc1cccc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)c1,0.05,,41.5,ChEMBL,,CHEMBL3808764,1
CC(=O)Nc1cccc(Nc2nc(N)n(-c3ccccn3)n2)c1,,,44.6,ChEMBL,,CHEMBL1835866,1
CC(=O)Nc1cccc(Nc2nc(NC3CC3)n3ncc(C#N)c3n2)c1,0.1073,,,KEC,train,,3
CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C)CC4)cn3)ncc2Cl)c1,,,116.08500000000001,ChEMBL,,CHEMBL4647703,1
CC(=O)Nc1cccc(Nc2ncnc(N3CCC(OCc4ccc(C(F)(F)F)cc4)CC3)n2)c1C,,,53.0,ChEMBL,,CHEMBL1813042,1
CC(=O)Nc1cccc(Nc2ncnc(N3CCC(OCc4ccc(OC(F)(F)F)cc4)CC3)n2)c1C,0.0118999999999999,,46.0,KEC+merged,train,,3
CC(=O)Nc1cccc(Nc2ncnc(N3CCC(OCc4ccccc4)CC3)n2)c1,,,96.25,ChEMBL,,CHEMBL1813032,1
CC(=O)Nc1cccc(Nc2ncnc(N3CCC(OCc4ccccc4)CC3)n2)c1C,,,111.0,ChEMBL,,CHEMBL1813033,1
CC(=O)Nc1cccc(Nc2ncnc(N3CCC(Oc4ccc(C(F)(F)F)cc4)CC3)n2)c1C,,,97.5,ChEMBL,,CHEMBL1813049,1
CC(=O)Nc1cccc(Nc2ncnc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)n2)c1C,,,71.5,ChEMBL,,CHEMBL1813050,1
CC(=O)Nc1cccc(Nc2ncnc(N3CCC(Oc4ccccc4)CC3)n2)c1,,,68.4165,ChEMBL,,CHEMBL1813031,1
CC(=O)Nc1cccc(Nc2ncnc(N3CCC(Oc4ccccc4)CC3)n2)c1C,,,93.0,ChEMBL,,CHEMBL1813035,1
CC(=O)Nc1cccc(Nc2ncnc(N3CCC(c4ccccc4)CC3)n2)c1,,,247.0,ChEMBL,,CHEMBL1813027,1
CC(=O)Nc1cccc(Nc2ncnc(N3CCC(c4ccccc4)CC3)n2)c1C,,,134.0,ChEMBL,,CHEMBL1813034,1
CC(=O)Nc1cccc(Nc2ncnc(N3CCc4ccccc4C3)n2)c1,,,166.0,ChEMBL,,CHEMBL1813015,1
CC(=O)Nc1cccc(OCc2cnc(Cl)s2)c1,0.1315,,,KEC,train,,3
CC(=O)Nc1cccc(Oc2ccc(NC(=O)Cc3ccccc3Cl)cc2S(N)(=O)=O)c1,,,28.33,ChEMBL,,CHEMBL4579675,1
CC(=O)Nc1cccc2c1c(Oc1ccc(Cl)cc1)c(C)n2CC(=O)O,0.1237999999999999,,,KEC,train,,3
CC(=O)Nc1cccc2c1c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O,0.0428,0.2,3.0,KEC+merged+merged,train,,3
CC(=O)Nc1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,,0.5,1.0,ChEMBL,,CHEMBL1914489,1
CC(=O)Nc1ccccc1C(=O)N1CCCC[C@H]1c1cc2[nH]c(C)c(C)c(=O)n2n1,0.17,,,ChEMBL,,CHEMBL3410416,1
CC(=O)Nc1ccccc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,,,17.0,ChEMBL,,CHEMBL2332932,1
CC(=O)Nc1ccccc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(F)ccc1O2,,,25.5,ChEMBL,,CHEMBL2332934,1
CC(=O)Nc1cccnc1Nc1ncnc2ccc(-c3cccc(N4CCOCC4)c3)cc12,,,52.3,ChEMBL,,CHEMBL4176839,1
CC(=O)Nc1cn2cc(-c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)ccc2n1,,2.15,18.0,ChEMBL,,CHEMBL4216073,1
CC(=O)Nc1cn2cc(-c3cnc(N)c(C(F)(F)F)c3)ccc2n1,,,5.0,ChEMBL,,CHEMBL2418954,1
CC(=O)Nc1cn2nc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)ccc2n1,,0.27,0.6667,ChEMBL,,CHEMBL1822054,1
CC(=O)Nc1cnc(-c2ccncc2)c(-c2ccco2)n1,,0.8,21.7,ChEMBL,,CHEMBL1672612,1
CC(=O)Nc1cnc2[nH]c(=O)n([C@H]3CC[C@@H](C(C)(C)C)CC3)c(=O)c2c1,,,15.0,ChEMBL,,CHEMBL4435336,1
CC(=O)Nc1cnc2[nH]c(=O)n([C@H]3CC[C@@H](C(C)C)CC3)c(=O)c2c1,,,10.0,ChEMBL,,CHEMBL4458018,1
CC(=O)Nc1cnc2[nH]c(=O)n([C@H]3CC[C@H](C(C)(C)C)CC3)c(=O)c2c1,,,1.4,ChEMBL,,CHEMBL4443320,1
CC(=O)Nc1cnc2[nH]c(=O)n([C@H]3CC[C@H](C(C)C)CC3)c(=O)c2c1,,,1.4,ChEMBL,,CHEMBL4438216,1
CC(=O)Nc1cnc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,0.0251,,,KEC,train,,3
CC(=O)Nc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)s1,,,0.74,ChEMBL,,CHEMBL4451783,1
CC(=O)Nc1nc(C(C)C)c(-c2cnc(N(C)C(=O)c3c(F)cccc3Cl)c(N3CCCCC3)c2)s1,0.0025,,,ChEMBL,,CHEMBL3598077,1
CC(=O)Nc1nc(C(CCN2CCC(c3ccccc3)CC2)C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cs1,,4.65,37.05,ChEMBL,,CHEMBL389888,1
CC(=O)Nc1nc(C)c(-c2cc3c(c(NS(C)(=O)=O)c2)C(=O)N([C@@H](C)C2CC2)C3)s1,0.01,,3.45,ChEMBL,,CHEMBL4127396,1
CC(=O)Nc1nc(C)c(-c2cc3c(c(S(C)(=O)=O)c2)C(=O)N([C@@H](C)C2CC2)C3)s1,0.12,,4.8,ChEMBL,,CHEMBL4126156,1
CC(=O)Nc1nc(C)c(-c2cn(S(=O)(=O)c3ccccc3)c3ccccc23)[nH]1,,,7.3,ChEMBL,,CHEMBL4446215,1
CC(=O)Nc1nc(CCc2ccc(NC(=N)N)cc2)cs1,0.4654999999999999,,12.88,KEC,train,,3
CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)nc(C4=CCN(CC(C)C)CC4)n3)cccc2s1,,6.38,67.33,ChEMBL,,CHEMBL251348,1
CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)nc(NC(C)c4ccccn4)n3)cccc2s1,,6.44,22.5,ChEMBL,,CHEMBL400571,1
CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)nc(NCC4CCCCN4CC(C)C)n3)cccc2s1,,8.29,47.67,ChEMBL,,CHEMBL398968,1
CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)ncn3)cccc2s1,0.0009999999999999,1.95,3.167,KEC+merged+merged,val,,3
CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4NC(=O)C4CCC(C)(C)N4)ncn3)cccc2s1,,,81.67,ChEMBL,,CHEMBL500380,1
CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4NC(=O)[C@@H]4CCC(C)N4)ncn3)cccc2s1,,,10.33,ChEMBL,,CHEMBL525417,1
CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4NC(=O)[C@@H]4CCC(C)N4CC(C)C)ncn3)cccc2s1,,,78.33,ChEMBL,,CHEMBL455580,1
CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4NC(=O)[C@@H]4CCCN4CC(C)C)ncn3)cccc2s1,,,66.67,ChEMBL,,CHEMBL445237,1
CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4NC(=O)[C@H]4CCCN4CC(C)C)ncn3)cccc2s1,,,66.67,ChEMBL,,CHEMBL453146,1
CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4NC(=O)[C@]4(C)CCCN4)ncn3)cccc2s1,,,56.67,ChEMBL,,CHEMBL500379,1
CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4NC(=O)[C@]4(C)CCCN4CC(C)C)ncn3)cccc2s1,,,56.67,ChEMBL,,CHEMBL447666,1
CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4NC(=O)c4ccccn4)ncn3)cccc2s1,,,7.333,ChEMBL,,CHEMBL500900,1
CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4NC(C)c4ccccn4)ncn3)cccc2s1,,2.2,1.833,ChEMBL,,CHEMBL525804,1
CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4NC[C@H]4CCCN4CC(C)C)ncn3)cccc2s1,,,41.67,ChEMBL,,CHEMBL499990,1
CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)nc4)ncn3)cccc2s1,,,10.0,ChEMBL,,CHEMBL482411,1
CC(=O)Nc1nc2c(Oc3cc(N4CCN(C(C)c5ccc(C(F)(F)F)cc5)CC4)ncn3)cccc2s1,,4.5,23.33,ChEMBL,,CHEMBL226572,1
CC(=O)Nc1nc2c(Oc3cc(N4CCN(C(C)c5ccc(F)cc5)CC4)ncn3)cccc2s1,,2.9,18.33,ChEMBL,,CHEMBL387512,1
CC(=O)Nc1nc2c(Oc3cc(N4CCN(C(C)c5cccc(F)c5)CC4)ncn3)cccc2s1,,,53.33,ChEMBL,,CHEMBL227317,1
CC(=O)Nc1nc2c(Oc3cc(N4CCN(C(C)c5ccccc5)CC4)ncn3)cccc2s1,,,65.0,ChEMBL,,CHEMBL227260,1
CC(=O)Nc1nc2c(Oc3cc(N4CCN(C(C)c5ccccc5F)CC4)ncn3)cccc2s1,,,50.0,ChEMBL,,CHEMBL227316,1
CC(=O)Nc1nc2c(Oc3cc(N4CCN(CC(C)(C)C)CC4)ncn3)cccc2s1,,,25.0,ChEMBL,,CHEMBL389259,1
CC(=O)Nc1nc2c(Oc3cc(N4CCN([C@@H](C)c5ccc(F)cc5)CC4)ncn3)cccc2s1,,5.7,30.0,ChEMBL,,CHEMBL390934,1
CC(=O)Nc1nc2c(Oc3cc(N4CCN([C@H](C)c5ccc(F)cc5)CC4)ncn3)cccc2s1,,2.7,13.58,ChEMBL,,CHEMBL226574,1
CC(=O)Nc1nc2c(Oc3cc(N4CCN(c5ccccc5)CC4)ncn3)cccc2s1,,,16.67,ChEMBL,,CHEMBL227210,1
CC(=O)Nc1nc2ccc(-c3ccc(N)nc3)cc2s1,,,11.5,ChEMBL,,CHEMBL2418946,1
CC(=O)Nc1nc2ccc(-c3ccnc(N(C)S(=O)(=O)c4ccc(C)cc4)n3)cc2s1,,,399.0,ChEMBL,,CHEMBL1773582,1
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(C(C)(C)C)cc4)c3)cc2s1,,,297.5,ChEMBL,,CHEMBL1773734,1
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(C(F)(F)F)cc4)c3)cc2s1,,,14.0,ChEMBL,,CHEMBL1773729,1
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(Cl)cc4)c3)cc2s1,,,14.0,ChEMBL,,CHEMBL1773732,1
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2s1,,0.17,23.0,ChEMBL,,CHEMBL1615189,1
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4cccc(C(C)(C)C)c4)c3)cc2s1,,,346.5,ChEMBL,,CHEMBL1773733,1
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4cccc(C(F)(F)F)c4)c3)cc2s1,,,26.5,ChEMBL,,CHEMBL1773728,1
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4cccc(Cl)c4)c3)cc2s1,,,207.5,ChEMBL,,CHEMBL1773731,1
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4cccc(F)c4)c3)cc2s1,,,206.5,ChEMBL,,CHEMBL1773736,1
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccccc4)c3)cc2s1,,,206.5,ChEMBL,,CHEMBL1773605,1
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccccc4C(F)(F)F)c3)cc2s1,,,257.0,ChEMBL,,CHEMBL1773606,1
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccccc4Cl)c3)cc2s1,,,206.5,ChEMBL,,CHEMBL1773730,1
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccccc4F)c3)cc2s1,,,167.0,ChEMBL,,CHEMBL1773735,1
CC(=O)Nc1nc2ccc(-c3cnc(N)c(C(F)(F)F)c3)cc2s1,,,8.0,ChEMBL,,CHEMBL2418948,1
CC(=O)Nc1nc2ccc(N(C)c3ccc(F)c(NC(=O)c4cccc(OC(C)(C)C#N)c4)c3)nc2s1,,,23.5,ChEMBL,,CHEMBL2204530,1
CC(=O)Nc1nc2ccc(N(C)c3ccc(F)c(NC(=O)c4cccc(OC(C)(C)C#N)c4Cl)c3)nc2s1,,,50.0,ChEMBL,,CHEMBL2204531,1
CC(=O)Nc1nc2cnc(Nc3cc(NC(=O)c4cccc(C5(C#N)CC5)c4Cl)ccc3C)nc2s1,,,73.0,ChEMBL,,CHEMBL2204529,1
CC(=O)Nc1nc2cnc(Nc3cc(NC(=O)c4cccc(CC(C)(C)C#N)c4)ccc3C)nc2s1,,,56.0,ChEMBL,,CHEMBL2204527,1
CC(=O)Nc1nc2cnc(Nc3cc(NC(=O)c4cccc(CCC#N)c4)ccc3C)nc2s1,,,35.0,ChEMBL,,CHEMBL2204526,1
CC(=O)Nc1ncc(-c2cn(S(=O)(=O)c3ccccc3)c3ccccc23)[nH]1,,,460.0,ChEMBL,,CHEMBL4467359,1
CC(=O)Nc1ncc(CN2CCC(C#Cc3ccc4c(c3)CCCN4)CC2)s1,,11.037,93.72999999999999,ChEMBL,,CHEMBL5591513,1
CC(=O)Nc1ncc(CN2CCC3(CCN(c4cc(C)cc(C)n4)C3)C2)s1,,,182.5,ChEMBL,,CHEMBL4792934,1
CC(=O)Nc1ncc(CN2CCC3(CCN(c4cc(C)n5ccnc5n4)C3)C2)s1,,,12.0,ChEMBL,,CHEMBL4754121,1
CC(=O)Nc1ncc(CN2CCC3(CCN(c4cc(C)nc(C(F)(F)F)c4)C3)C2)s1,,,50.5,ChEMBL,,CHEMBL4747641,1
CC(=O)Nc1ncc(CN2CCC3(CCN(c4cc(C)nc(C)c4)C3)C2)s1,,,8.0,ChEMBL,,CHEMBL4546591,1
CC(=O)Nc1ncc(CN2CCC3(CCN(c4cc(C)nc5ccccc45)C3)C2)s1,,,15.0,ChEMBL,,CHEMBL4741417,1
CC(=O)Nc1ncc(CN2CCC3(CCN(c4cc(C)nc5ncnn45)C3)C2)s1,,,10.5,ChEMBL,,CHEMBL4778493,1
CC(=O)Nc1nnc(S(N)(=O)=O)s1,0.04,0.37,0.65,KEC+merged+merged,train,,3
CC(=O)Nc1nonc1-c1nc2ccccc2n1Cc1ccncc1,,,39.5,ChEMBL,,CHEMBL3422155,1
CC(=O)O.C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/CC/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)NCCO,0.3,,,ChEMBL,,CHEMBL5082547,1
CC(=O)O.Cc1cc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)cc(NC(N)=O)c1,,1.275,44.5,ChEMBL,,CHEMBL1835862,1
CC(=O)O.NS(=O)(=O)c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,,8.95,49.5,ChEMBL,,CHEMBL483200,1
CC(=O)O.O=C(NO)c1ccc(CN2C(=O)[C@@H]3CCCN3Cc3ccccc32)cc1,,,9.1,ChEMBL,,CHEMBL5596725,1
CC(=O)O.O=C1CNC(=O)N1c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,,1.4,66.5,ChEMBL,,CHEMBL1814268,1
CC(=O)O.O=S(=O)(c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1)C1CCCC1,,,15.5,ChEMBL,,CHEMBL3126382,1
CC(=O)O.OCc1cc([C@@H](O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O,,4.4,123.0,ChEMBL,,CHEMBL1084647,1
CC(=O)OC(C)(C)Cn1nc2c3cc(ccc31)Nc1nccc(n1)-n1cc(c(C)n1)CN(C)CCOCCNC2=O,,,229.0,ChEMBL,,CHEMBL5403519,1
CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,,2.1,,KEC,train,,3
CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,,3.0,,KEC,train,,3
CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C23OC(=O)OC2C(OC(=O)C(O)C(CC(C)C)NC(=O)OC(C)(C)C)C(C)=C1C3(C)C,,13.83,,KEC,val,,3
CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)/C1=C(\CCC=C(C)C)C(=O)[O-],,0.23,,KEC,train,,3
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC(N3CC[N+](C)(C)CC3)C4OC(C)=O)C2(C)CC1N1CC[N+](C)(C)CC1,,0.35,,KEC,train,,3
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1[N+]1(C)CCCCC1,,0.2,,KEC,train,,3
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1[NH+]1CCCCC1,,0.3,,KEC,val,,3
CC(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,0.26549999999999996,,,ChEMBL,,CHEMBL146245,1
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1,0.55,0.13,2.7,ChEMBL,,CHEMBL1599,1
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,0.22,0.6,1.8,ChEMBL,,CHEMBL617,1
CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1,,0.13,,KEC,test,,3
CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3cccs3)C2SC1,,0.07,,KEC,train,,3
CC(=O)OCCn1nc2c3cc(ccc31)Nc1nccc(n1)-n1cc(c(C)n1)CN(C)CCOCCNC2=O,,,300.0,ChEMBL,,CHEMBL5416498,1
CC(=O)OC[C@H]1O[C@@H](S[As]2SCCS2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,,,12.27,ChEMBL,,CHEMBL5431740,1
CC(=O)OC[C@H]1O[C@@H](n2cnc3c(Nc4cccc(O)c4)ncnc32)[C@H](OC(C)=O)[C@@H]1OC(C)=O,,,19.93,ChEMBL,,CHEMBL5557642,1
